Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,2023 JCI,% of Citable OA,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,JIF Quartile,AIS Quartile,Citable Items,% of Articles in Citable items,Cited Half-Life,Citing Half-Life,Total Articles
"Journal of Product and Brand Management","J PROD BRAND MANAG","EMERALD GROUP PUBLISHING LTD","1061-0421","2054-1643","MANAGEMENT","SSCI","4,779","5.2","1.15","7.02"%," 77/407 ","5.7","Q2","4.4","1.2"," 99/407 ","Q1","75.80","0.003","0.73","1.016","81.2","Q1","Q2","57","98.25"%,"6.3","8","56",
"INDUSTRIAL AND CORPORATE CHANGE","IND CORP CHANGE","OXFORD UNIV PRESS","0960-6491","1464-3650","MANAGEMENT","SSCI","4,748","2.8","0.67","20.76"%," 190/407 ","3.8","Q2","2.6","0.6"," 199/407 ","Q2","51.23","0.004","0.886","1.368","53.4","Q2","Q1","80","98.75"%,"11.8","11.9","79",
"Research in Organizational Behavior","RES ORGAN BEHAV","ELSEVIER SCIENCE INC","0191-3085","0191-3085","MANAGEMENT","SSCI","4,659","3.1","0.58","33.33"%," 171/407 ","8.4","Q1","3.1","0.1"," 226/407 ","Q3","44.59","0.001","0.291","4.564","58.1","Q2","Q1","8","87.5"%,"21.4","14.7","7",
"International Entrepreneurship and Management Journal","INT ENTREP MANAG J","SPRINGER","1554-7191","1555-1938","MANAGEMENT","SSCI","4,620","6.2","1.19","31.19"%," 59/407 ","7.1","Q1","5.4","1.3"," 93/407 ","Q1","77.27","0.003","0.765","1.198","85.6","Q1","Q2","104","95.19"%,"5.1","8","99",
"International Journal of Retail & Distribution Management","INT J RETAIL DISTRIB","EMERALD GROUP PUBLISHING LTD","0959-0552","1758-6690","MANAGEMENT","SSCI","4,610","5.5","1.08","14.45"%," 71/407 ","5.5","Q2","4.1","0.9"," 111/407 ","Q2","72.85","0.002","0.543","0.751","82.7","Q1","Q2","94","92.55"%,"6.2","5.8","87",
"ORGANIZATION","ORGANIZATION","SAGE PUBLICATIONS LTD","1350-5084","1461-7323","MANAGEMENT","SSCI","4,606","3.3","0.78","37.82"%," 163/407 ","4.6","Q2","2.8","0.6"," 170/407 ","Q2","58.35","0.005","1.057","1.839","60.1","Q2","Q1","73","100"%,"9.7","9.5","73",
"Journal of Manufacturing Technology Management","J MANUF TECHNOL MANA","EMERALD GROUP PUBLISHING LTD","1741-038X","1758-7786","MANAGEMENT","SSCI","4,581","7.3","1.32","16.83"%," 39/407 ","8.6","Q1","6.3","1.1"," 78/407 ","Q1","80.96","0.004","0.804","1.242","90.5","Q1","Q2","77","98.7"%,"4.4","5.7","76",
"SERVICE INDUSTRIES JOURNAL","SERV IND J","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","0264-2069","1743-9507","MANAGEMENT","SSCI","4,544","7.4","2.01","6.86"%," 35/407 ","7.5","Q1","6.3","2.4"," 22/407 ","Q1","94.72","0.003","0.726","1.349","91.5","Q1","Q1","51","90.2"%,"5.7","5.4","46",
"International Journal of Logistics Management","INT J LOGIST MANAG","EMERALD GROUP PUBLISHING LTD","0957-4093","1758-6550","MANAGEMENT","SSCI","4,438","7.2","1.62","11.38"%," 42/407 ","7.3","Q1","6.4","1.3"," 50/407 ","Q1","87.84","0.003","0.712","1.138","89.8","Q1","Q2","79","86.08"%,"5.3","7.3","68",
"International Small Business Journal-Researching Entrepreneurship","INT SMALL BUS J","SAGE PUBLICATIONS LTD","0266-2426","1741-2870","MANAGEMENT","SSCI","4,422","4.3","1.15","50"%," 108/407 ","6.4","Q1","4.1","0.1"," 99/407 ","Q1","75.80","0.002","0.543","1.448","73.6","Q2","Q1","21","95.24"%,"8.4","8.6","20",
"TOTAL QUALITY MANAGEMENT & BUSINESS EXCELLENCE","TOTAL QUAL MANAG BUS","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","1478-3363","1478-3371","MANAGEMENT","SSCI","4,373","3.6","0.83","11.38"%," 143/407 ","3.8","Q2","3.3","0.8"," 162/407 ","Q2","60.32","0.002","0.488","0.513","65.0","Q2","Q3","52","78.85"%,"6.6","8","41",
"Journal of Innovation & Knowledge","J INNOV KNOWL","ELSEVIER ESPANA","2530-7614","2444-569X","MANAGEMENT","SSCI","4,262","15.6","3.96","96.47"%," 2/407 ","14.6","Q1","14","4.3"," 2/407 ","Q1","99.63","0.004","0.892","2.123","99.6","Q1","Q1","163","96.93"%,"1.8","5.1","158",
"Asia Pacific Journal of Management","ASIA PAC J MANAG","SPRINGER","0217-4561","1572-9958","MANAGEMENT","SSCI","4,226","4.9","1.08","15.86"%," 85/407 ","5.6","Q2","4.4","1.3"," 111/407 ","Q2","72.85","0.003","0.677","1.142","79.2","Q1","Q2","68","95.59"%,"7.1","11.3","65",
"European Journal of Innovation Management","EUR J INNOV MANAG","EMERALD GROUP PUBLISHING LTD","1460-1060","1758-7115","MANAGEMENT","SSCI","4,169","5","1.04","18.59"%," 81/407 ","5.8","Q1","4.3","1.1"," 119/407 ","Q2","70.88","0.003","0.706","0.842","80.2","Q1","Q2","147","91.84"%,"3.7","6.6","135",
"Journal of Intellectual Capital","J INTELLECT CAP","EMERALD GROUP PUBLISHING LTD","1469-1930","1758-7468","MANAGEMENT","SSCI","4,104","6.2","1.22","10.08"%," 59/407 ","6.8","Q1","5.5","0.5"," 88/407 ","Q1","78.50","0.002","0.436","0.852","85.6","Q1","Q2","30","93.33"%,"6.5","7.1","28",
"Journal of Hospitality Marketing & Management","J HOSP MARKET MANAG","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","1936-8623","1936-8631","MANAGEMENT","SSCI","4,066","11.9","2.51","5.52"%," 6/407 ","11.3","Q1","10.4","1.8"," 9/407 ","Q1","97.91","0.004","0.895","2.076","98.6","Q1","Q1","67","92.54"%,"4","5.2","62",
"Journal of Enterprise Information Management","J ENTERP INF MANAG","EMERALD GROUP PUBLISHING LTD","1741-0398","1758-7409","MANAGEMENT","SSCI","4,038","7.4","1.51","1.9"%," 35/407 ","7.2","Q1","6.4","1.5"," 59/407 ","Q1","85.63","0.003","0.655","1.007","91.5","Q1","Q2","84","92.86"%,"3.9","5.7","78",
"International Journal of Productivity and Performance Management","INT J PRODUCT PERFOR","EMERALD GROUP PUBLISHING LTD","1741-0401","1758-6658","MANAGEMENT","ESCI","3,999","3.6","0.72","5.73"%," 143/407 ","3.6","Q2","3.3","0.6"," 185/407 ","Q2","54.67","0.003","0.633","0.499","65.0","Q2","Q3","84","94.05"%,"4.2","7.1","79",
"MIT SLOAN MANAGEMENT REVIEW","MIT SLOAN MANAGE REV","SLOAN MANAGEMENT REVIEW ASSOC, MIT SLOAN SCHOOL MANAGEMENT","1532-9194","1532-8937","MANAGEMENT","SSCI","3,974","4","0.32","0"%," 119/407 ","4.5","Q2","3.8","0.9"," 307/407 ","Q4","24.69","0.003","0.596","1.688","70.9","Q2","Q1","31","100"%,"10.2","6.1","31",
"Journal of Service Management","J SERV MANAGE","EMERALD GROUP PUBLISHING LTD","1757-5818","1757-5826","MANAGEMENT","SSCI","3,952","7.8","1.97","25"%," 28/407 ","10.1","Q1","7","1.2"," 27/407 ","Q1","93.49","0.004","0.923","2.178","93.2","Q1","Q1","31","83.87"%,"5.3","6.7","26",
"LEADERSHIP & ORGANIZATION DEVELOPMENT JOURNAL","LEADERSHIP ORG DEV J","EMERALD GROUP PUBLISHING LTD","0143-7739","1472-5347","MANAGEMENT","SSCI","3,873","4.2","1.02","7.44"%," 111/407 ","5","Q2","3.9","0.5"," 126/407 ","Q2","69.16","0.003","0.633","0.971","72.9","Q2","Q2","69","97.1"%,"6.4","9.8","67",
"International Transactions in Operational Research","INT T OPER RES","WILEY","0969-6016","1475-3995","MANAGEMENT","SSCI","3,858","3.1","0.72","14.23"%," 171/407 ","3.2","Q2","2.2","0.9"," 185/407 ","Q2","54.67","0.004","0.859","0.612","58.1","Q2","Q2","155","95.48"%,"3.8","5.9","148",
"JOURNAL OF STRATEGIC INFORMATION SYSTEMS","J STRATEGIC INF SYST","ELSEVIER","0963-8687","1873-1198","MANAGEMENT","SSCI","3,818","8.7","1.82","35.19"%," 21/407 ","18.9","Q1","8.2","1.1"," 37/407 ","Q1","91.03","0.003","0.741","4.073","95.0","Q1","Q1","19","94.74"%,"6","8.7","18",
"Strategic Entrepreneurship Journal","STRATEG ENTREP J","WILEY","1932-4391","1932-443X","MANAGEMENT","SSCI","3,770","5.4","1.3","34.94"%," 73/407 ","11","Q1","4.9","0.6"," 82/407 ","Q1","79.98","0.004","0.886","3.689","82.2","Q1","Q1","34","97.06"%,"7.8","11.2","33",
"GROUP & ORGANIZATION MANAGEMENT","GROUP ORGAN MANAGE","SAGE PUBLICATIONS INC","1059-6011","1552-3993","MANAGEMENT","SSCI","3,673","4","1.08","16.37"%," 119/407 ","4.7","Q2","3.7","0.4"," 111/407 ","Q2","72.85","0.003","0.611","1.601","70.9","Q2","Q1","56","94.64"%,"11.2","11.5","53",
"Human Resource Management Journal","HUM RESOUR MANAG J","WILEY","0954-5395","1748-8583","MANAGEMENT","SSCI","3,631","5.4","1.37","48.85"%," 73/407 ","6.6","Q1","4.9","1"," 73/407 ","Q1","82.19","0.004","0.963","1.984","82.2","Q1","Q1","50","88"%,"6","9.2","44",
"International Journal of Construction Management","INT J CONSTR MANAG","TAYLOR & FRANCIS LTD","1562-3599","2331-2327","MANAGEMENT","ESCI","3,602","3.4","0.74","8.99"%," 153/407 ","4","Q2","3.1","0.6"," 179/407 ","Q2","56.14","0.003","0.729","0.53","62.5","Q2","Q3","118","93.22"%,"3.3","6.7","110",
"Journal of Supply Chain Management","J SUPPLY CHAIN MANAG","WILEY","1523-2409","1745-493X","MANAGEMENT","SSCI","3,595","10.2","2.09","49.02"%," 10/407 ","10.2","Q1","9.6","2"," 20/407 ","Q1","95.21","0.002","0.416","2.331","97.7","Q1","Q1","13","100"%,"9.2","9.5","13",
"Journal of Business Logistics","J BUS LOGIST","WILEY","0735-3766","2158-1592","MANAGEMENT","SSCI","3,511","11.2","1.95","35"%," 7/407 ","10.2","Q1","8.5","1.9"," 29/407 ","Q1","93.00","0.002","0.335","1.773","98.4","Q1","Q1","36","77.78"%,"10.5","9.3","28",
"Review of Managerial Science","REV MANAG SCI","SPRINGER HEIDELBERG","1863-6683","1863-6691","MANAGEMENT","SSCI","3,448","7.8","1.38","52.09"%," 28/407 ","7.1","Q1","6.5","1.4"," 72/407 ","Q1","82.43","0.004","0.817","1.164","93.2","Q1","Q2","100","71"%,"2.9","8","71",
"Business Process Management Journal","BUS PROCESS MANAG J","EMERALD GROUP PUBLISHING LTD","1463-7154","1758-4116","MANAGEMENT","SSCI","3,423","4.5","0.88","8.08"%," 99/407 ","4.5","Q2","3.6","1.2"," 150/407 ","Q2","63.27","0.002","0.455","0.593","75.8","Q1","Q2","116","94.83"%,"4.8","6.5","110",
"International Journal of Quality & Reliability Management","INT J QUAL RELIAB MA","EMERALD GROUP PUBLISHING LTD","0265-671X","1758-6682","MANAGEMENT","ESCI","3,377","2.7","0.55","5.66"%," 196/407 ","2.8","Q3","2.3","0.6"," 237/407 ","Q3","41.89","0.002","0.414","0.41","52.0","Q2","Q3","114","93.86"%,"6.2","7.4","107",
"Academy of Management Learning & Education","ACAD MANAG LEARN EDU","ACAD MANAGEMENT","1537-260X","N/A","MANAGEMENT","SSCI","3,335","4.8","1.83","0"%," 90/407 ","5.3","Q2","4.1","2.1"," 36/407 ","Q1","91.28","0.002","0.425","1.868","78.0","Q1","Q1","31","100"%,"11.1","12.4","31",
"INTERNATIONAL JOURNAL OF MANPOWER","INT J MANPOWER","EMERALD GROUP PUBLISHING LTD","0143-7720","1758-6577","MANAGEMENT","SSCI","3,311","4.6","1.43","10"%," 93/407 ","4.4","Q2","4.3","0.5"," 67/407 ","Q1","83.66","0.003","0.725","0.933","77.3","Q1","Q2","85","98.82"%,"4.5","8.1","84",
"Journal of Brand Management","J BRAND MANAG","PALGRAVE MACMILLAN LTD","1350-231X","1479-1803","MANAGEMENT","SSCI","3,309","4","0.86","17.5"%," 119/407 ","4.7","Q2","3.5","0.8"," 154/407 ","Q2","62.29","0.002","0.335","0.813","70.9","Q2","Q2","39","94.87"%,"9.3","8.6","37",
"International Journal of Management Education","INT J MANAG EDUC-OXF","ELSEVIER SCI LTD","1472-8117","2352-3565","MANAGEMENT","SSCI","3,267","6","2.1","21.98"%," 63/407 ","5.7","Q2","4.2","1.7"," 19/407 ","Q1","95.45","0.002","0.537","0.74","84.6","Q1","Q2","144","95.83"%,"2.8","7.3","138",
"Electronic Markets","ELECTRON MARK","SPRINGER HEIDELBERG","1019-6781","1422-8890","MANAGEMENT","SSCI","3,253","7.1","1.45","62.63"%," 44/407 ","7.8","Q1","6.5","0.7"," 65/407 ","Q1","84.15","0.004","0.778","1.523","89.3","Q1","Q1","62","95.16"%,"3.8","6.1","59",
"MANAGERIAL AND DECISION ECONOMICS","MANAG DECIS ECON","JOHN WILEY & SONS LTD","0143-6570","1099-1468","MANAGEMENT","SSCI","3,253","2.5","0.61","8.65"%," 211/407 ","2.1","Q3","2.1","0.6"," 218/407 ","Q3","46.56","0.002","0.495","0.324","48.3","Q3","Q3","261","99.62"%,"3.7","7.6","260",
"Sport Management Review","SPORT MANAG REV","TAYLOR & FRANCIS LTD","1441-3523","1839-2083","MANAGEMENT","SSCI","3,155","3.7","0.96","18.52"%," 137/407 ","5","Q2","3.5","0.3"," 136/407 ","Q2","66.71","0.003","0.607","1.218","66.5","Q2","Q2","30","90"%,"7","8.1","27",
"JOURNAL OF SPORT MANAGEMENT","J SPORT MANAGE","HUMAN KINETICS PUBL INC","0888-4773","1543-270X","MANAGEMENT","SSCI","3,113","3.5","1.15","3.7"%," 151/407 ","4.1","Q2","3.1","0.8"," 99/407 ","Q1","75.80","0.002","0.393","0.973","63.0","Q2","Q2","40","100"%,"9.3","7.8","40",
"Project Management Journal","PROJ MANAG J","SAGE PUBLICATIONS INC","8756-9728","1938-9507","MANAGEMENT","SSCI","3,108","5.1","1.02","22.5"%," 80/407 ","5.5","Q2","4.2","0.8"," 126/407 ","Q2","69.16","0.002","0.406","1.105","80.5","Q1","Q2","47","91.49"%,"7.9","9.5","43",
"TQM Journal","TQM J","EMERALD GROUP PUBLISHING LTD","1754-2731","1754-274X","MANAGEMENT","ESCI","3,082","3.8","1.06","13.62"%," 131/407 ","N/A","N/A","2.9","1.7"," 116/407 ","Q2","71.62","0.002","0.452","N/A","67.9","Q2","N/A","150","87.33"%,"3.2","6.3","131",
"International Journal of Emerging Markets","INT J EMERG MARK","EMERALD GROUP PUBLISHING LTD","1746-8809","1746-8817","MANAGEMENT","SSCI","3,054","2.7","0.73","3.89"%," 196/407 ","2.9","Q3","2.4","0.9"," 181/407 ","Q2","55.65","0.003","0.615","0.401","52.0","Q2","Q3","202","99.01"%,"2.9","7.8","200",
"Journal of International Management","J INT MANAG","ELSEVIER","1075-4253","1873-0620","MANAGEMENT","SSCI","3,042","5.9","1.5","26.78"%," 65/407 ","6.2","Q1","5.5","1"," 60/407 ","Q1","85.38","0.003","0.634","1.522","84.2","Q1","Q1","60","95"%,"6.3","10.2","57",
"Management Research Review","MANAG RES REV","EMERALD GROUP PUBLISHING LTD","2040-8269","2040-8277","MANAGEMENT","ESCI","2,978","3.1","0.66","6.83"%," 171/407 ","3.7","Q2","3","0.6"," 200/407 ","Q2","50.98","0.002","0.462","0.612","58.1","Q2","Q2","79","87.34"%,"5.6","9.4","69",
"Global Business Review","GLOB BUS REV","SAGE PUBLICATIONS LTD","0972-1509","0973-0664","MANAGEMENT","ESCI","2,967","2.3","0.51","3.74"%," 221/407 ","2.5","Q3","1.8","0.4"," 246/407 ","Q3","39.68","0.002","0.447","0.311","45.8","Q3","Q3","145","99.31"%,"3.8","8.5","144",
"Social Responsibility Journal","SOC RESPONSIB J","EMERALD GROUP PUBLISHING LTD","1747-1117","1758-857X","MANAGEMENT","ESCI","2,958","2.9","0.73","7.35"%," 185/407 ","4","Q2","2.7","0.9"," 181/407 ","Q2","55.65","0.002","0.442","0.564","54.7","Q2","Q3","77","94.81"%,"4.7","7.7","73",
"International Journal of Logistics-Research and Applications","INT J LOGIST-RES APP","TAYLOR & FRANCIS LTD","1367-5567","1469-848X","MANAGEMENT","SSCI","2,913","4.5","1.16","12.5"%," 99/407 ","5.6","Q2","4.1","1"," 97/407 ","Q1","76.29","0.003","0.563","0.887","75.8","Q1","Q2","60","95"%,"3.6","5.2","57",
"Career Development International","CAREER DEV INT","EMERALD GROUP PUBLISHING LTD","1362-0436","1758-6003","MANAGEMENT","SSCI","2,877","3.4","0.85","15"%," 153/407 ","4.4","Q2","2.6","0.5"," 157/407 ","Q2","61.55","0.002","0.386","1.067","62.5","Q2","Q2","43","93.02"%,"9.2","9.3","40",
"ORGANIZATIONAL DYNAMICS","ORGAN DYN","ELSEVIER SCIENCE INC","0090-2616","1873-3530","MANAGEMENT","SSCI","2,852","3.1","0.62","17.92"%," 171/407 ","2.1","Q3","3","0.6"," 210/407 ","Q3","48.53","0.001","0.208","0.588","58.1","Q2","Q2","29","100"%,"18","8.3","29",
"ORGANIZATION & ENVIRONMENT","ORGAN ENVIRON","SAGE PUBLICATIONS INC","1086-0266","1552-7417","MANAGEMENT","SSCI","2,831","4.1","1.05","44.44"%," 114/407 ","5.9","Q1","3.6","1.2"," 118/407 ","Q2","71.13","0.002","0.415","1.678","72.1","Q2","Q1","14","64.29"%,"8.4","7.2","9",
"JOURNAL OF FORECASTING","J FORECASTING","WILEY","0277-6693","1099-131X","MANAGEMENT","SSCI","2,822","3.4","0.92","19.3"%," 153/407 ","3.2","Q2","3.2","0.5"," 144/407 ","Q2","64.74","0.003","0.583","0.784","62.5","Q2","Q2","110","98.18"%,"6.4","8.7","108",
"Science and Public Policy","SCI PUBL POLICY","OXFORD UNIV PRESS","0302-3427","1471-5430","MANAGEMENT","SSCI","2,772","2.6","0.68","34.87"%," 203/407 ","2.7","Q3","2.3","0.3"," 195/407 ","Q2","52.21","0.003","0.551","0.759","50.2","Q2","Q2","81","98.77"%,"8","8","80",
"Strategic Organization","STRATEG ORGAN","SAGE PUBLICATIONS LTD","1476-1270","1741-315X","MANAGEMENT","SSCI","2,726","5.2","0.94","29.2"%," 77/407 ","6.3","Q1","4.8","0.9"," 141/407 ","Q2","65.48","0.004","0.914","2.703","81.2","Q1","Q1","27","100"%,"7.2","12.5","27",
"JOURNAL OF MANAGEMENT DEVELOPMENT","J MANAG DEV","EMERALD GROUP PUBLISHING LTD","0262-1711","1758-7492","MANAGEMENT","ESCI","2,689","2.5","0.62","7.29"%," 211/407 ","3.4","Q2","2.3","0.7"," 210/407 ","Q3","48.53","0.001","0.245","0.576","48.3","Q3","Q2","37","91.89"%,"8","8.3","34",
"JOURNAL OF ORGANIZATIONAL CHANGE MANAGEMENT","J ORGAN CHANGE MANAG","EMERALD GROUP PUBLISHING LTD","0953-4814","1758-7816","MANAGEMENT","SSCI","2,680","2.7","0.63","11.74"%," 196/407 ","2.7","Q3","2.5","0.3"," 207/407 ","Q3","49.26","0.001","0.322","0.497","52.0","Q2","Q3","78","93.59"%,"8.7","9.1","73",
"Journal of Family Business Strategy","J FAM BUS STRATEG","ELSEVIER","1877-8585","1877-8593","MANAGEMENT","SSCI","2,675","9.5","2.01","20"%," 12/407 ","8.8","Q1","8.3","1.7"," 22/407 ","Q1","94.72","0.002","0.44","1.906","97.2","Q1","Q1","30","96.67"%,"7.1","11.8","29",
"Creativity and Innovation Management","CREAT INNOV MANAG","WILEY","0963-1690","1467-8691","MANAGEMENT","SSCI","2,667","3.7","0.88","42.03"%," 137/407 ","4.3","Q2","3.3","0.7"," 150/407 ","Q2","63.27","0.002","0.372","0.849","66.5","Q2","Q2","38","94.74"%,"7.7","9.9","36",
"Research in Transportation Business and Management","RES TRANSP BUS MANAG","ELSEVIER","2210-5395","2210-5409","MANAGEMENT","SSCI","2,663","4.1","1.08","20.16"%," 114/407 ","4.2","Q2","3.7","1.3"," 111/407 ","Q2","72.85","0.003","0.618","0.833","72.1","Q2","Q2","141","99.29"%,"3.4","6.4","140",
"Journal of Purchasing and Supply Management","J PURCH SUPPLY MANAG","ELSEVIER SCI LTD","1478-4092","1873-6505","MANAGEMENT","SSCI","2,615","6.8","1.59","30.12"%," 51/407 ","7.2","Q1","5.9","1.1"," 53/407 ","Q1","87.10","0.002","0.375","1.233","87.6","Q1","Q2","27","96.3"%,"6.7","9.2","26",
"Managerial Auditing Journal","MANAG AUDIT J","EMERALD GROUP PUBLISHING LTD","0268-6902","1758-7735","MANAGEMENT","SSCI","2,601","2.8","0.77","2.17"%," 190/407 ","3.4","Q2","2.5","0.4"," 172/407 ","Q2","57.86","0.001","0.2","0.455","53.4","Q2","Q3","32","100"%,"9.4","10.8","32",
"Journal of Management & Organization","J MANAGE ORGAN","CAMBRIDGE UNIV PRESS","1833-3672","1839-3527","MANAGEMENT","SSCI","2,515","3.1","0.85","18.47"%," 171/407 ","3.8","Q2","2.8","0.8"," 157/407 ","Q2","61.55","0.003","0.581","0.813","58.1","Q2","Q2","78","93.59"%,"5","11.9","73",
"JOURNAL OF INFORMATION TECHNOLOGY","J INF TECHNOL-UK","SAGE PUBLICATIONS LTD","0268-3962","1466-4437","MANAGEMENT","SSCI","2,508","5.8","1.11","49.41"%," 68/407 ","7.7","Q1","4.9","0.9"," 107/407 ","Q2","73.83","0.002","0.344","1.948","83.4","Q1","Q1","47","93.62"%,"8.3","7.6","44",
"Industry and Innovation","IND INNOV","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","1366-2716","1469-8390","MANAGEMENT","SSCI","2,479","3.4","0.96","41.48"%," 153/407 ","4.2","Q2","3.1","1"," 136/407 ","Q2","66.71","0.002","0.462","1.009","62.5","Q2","Q2","47","97.87"%,"6.6","8.4","46",
"JOURNAL OF APPLIED BEHAVIORAL SCIENCE","J APPL BEHAV SCI","SAGE PUBLICATIONS INC","0021-8863","1552-6879","MANAGEMENT","SSCI","2,474","2.3","0.79","29.17"%," 221/407 ","3.9","Q2","2","0.3"," 167/407 ","Q2","59.09","0.002","0.341","1.163","45.8","Q3","Q2","30","100"%,"13.6","12.7","30",
"EMPLOYEE RELATIONS","EMPL RELAT","EMERALD GROUP PUBLISHING LTD","0142-5455","1758-7069","MANAGEMENT","SSCI","2,471","2.7","1.03","10.53"%," 196/407 ","3.2","Q2","2.5","0.4"," 124/407 ","Q2","69.66","0.002","0.473","0.633","52.0","Q2","Q2","65","98.46"%,"5.3","7.6","64",
"Management Accounting Research","MANAGE ACCOUNT RES","ELSEVIER","1044-5005","1096-1224","MANAGEMENT","SSCI","2,430","4.2","0.99","19.57"%," 111/407 ","4.5","Q2","3.9","1.5"," 131/407 ","Q2","67.94","0.001","0.183","1.261","72.9","Q2","Q2","14","100"%,"12.6","13.9","14",
"MANAGEMENT INTERNATIONAL REVIEW","MANAGE INT REV","SPRINGER HEIDELBERG","0938-8249","1861-8901","MANAGEMENT","SSCI","2,407","3.9","0.86","57.78"%," 125/407 ","4.7","Q2","3.6","1.2"," 154/407 ","Q2","62.29","0.002","0.354","1.279","69.4","Q2","Q2","28","96.43"%,"9.2","10","27",
"Journal of Leadership & Organizational Studies","J LEADERSH ORG STUD","SAGE PUBLICATIONS INC","1548-0518","1939-7089","MANAGEMENT","SSCI","2,394","5","1.07","24.66"%," 81/407 ","5.2","Q2","4.9","1"," 115/407 ","Q2","71.87","0.002","0.403","1.411","80.2","Q1","Q1","21","100"%,"8.8","11.7","21",
"International Journal of Innovation Management","INT J INNOV MANAG","WORLD SCIENTIFIC PUBL CO PTE LTD","1363-9196","1757-5877","MANAGEMENT","ESCI","2,354","1.3","0.39","5.6"%," 298/407 ","1.9","Q3","1.2","0.2"," 282/407 ","Q3","30.84","0.001","0.25","0.311","26.9","Q3","Q3","69","91.3"%,"7.1","9.7","63",
"JOURNAL OF ECONOMICS & MANAGEMENT STRATEGY","J ECON MANAGE STRAT","WILEY","1058-6407","1530-9134","MANAGEMENT","SSCI","2,351","1.2","0.43","28.15"%," 305/407 ","2.1","Q3","1.1","0.3"," 268/407 ","Q3","34.28","0.003","0.576","1.365","25.2","Q3","Q1","42","90.48"%,"12.9","10","38",
"International Journal of Educational Management","INT J EDUC MANAG","EMERALD GROUP PUBLISHING LTD","0951-354X","1758-6518","MANAGEMENT","ESCI","2,350","2.4","0.5","4.72"%," 217/407 ","2.3","Q3","2.1","0.4"," 248/407 ","Q3","39.19","0.002","0.383","0.418","46.8","Q3","Q3","91","92.31"%,"6","7.8","84",
"Administrative Sciences","ADM SCI","MDPI","N/A","2076-3387","MANAGEMENT","ESCI","2,346","3","0.73","99.33"%," 177/407 ","3","Q3","2.7","1"," 181/407 ","Q2","55.65","0.003","0.555","0.5","56.6","Q2","Q3","255","95.69"%,"2.8","6.7","244",
"International Journal of Organizational Analysis","INT J ORGAN ANAL","EMERALD GROUP PUBLISHING LTD","1934-8835","1758-8561","MANAGEMENT","ESCI","2,307","2.4","0.62","4.52"%," 217/407 ","2.8","Q3","2.1","0.6"," 210/407 ","Q3","48.53","0.002","0.474","0.471","46.8","Q3","Q3","114","95.61"%,"3.7","8.6","109",
"Journal of Fashion Marketing and Management","J FASH MARK MANAG","EMERALD GROUP PUBLISHING LTD","1361-2026","1758-7433","MANAGEMENT","SSCI","2,302","3.2","0.71","4.24"%," 167/407 ","4.6","Q2","2.8","0.4"," 188/407 ","Q2","53.93","0.001","0.316","0.73","59.1","Q2","Q2","62","98.39"%,"6.2","8","61",
"Electronic Commerce Research","ELECTRON COMMER RES","SPRINGER","1389-5753","1572-9362","MANAGEMENT","SSCI","2,272","3.7","0.88","14.77"%," 137/407 ","4","Q2","3.3","0.8"," 150/407 ","Q2","63.27","0.002","0.459","0.655","66.5","Q2","Q2","126","92.06"%,"3.5","6.1","116",
"JOURNAL OF MANAGEMENT INQUIRY","J MANAGE INQUIRY","SAGE PUBLICATIONS INC","1056-4926","1552-6542","MANAGEMENT","SSCI","2,242","4.1","0.84","31.25"%," 114/407 ","3.5","Q2","4","0.5"," 161/407 ","Q2","60.57","0.003","0.615","1.566","72.1","Q2","Q1","25","100"%,"9.4","10.3","25",
"Strategic Management","STRATEG MANAG","UNIV NOVI SAD, FAC ECONOMICS SUBOTICA","1821-3448","2334-6191","MANAGEMENT","ESCI","2,134","2","0.26","93.02"%," 242/407 ","2.4","Q3","1.8","0.5"," 331/407 ","Q4","18.80","0.001","0.119","0.559","40.7","Q3","Q3","31","96.77"%,"22.3","6.1","30",
"Sustainability Accounting Management and Policy Journal","SUSTAIN ACCOUNT MANA","EMERALD GROUP PUBLISHING LTD","2040-8021","2040-803X","MANAGEMENT","SSCI","2,105","5.2","1.2","15.38"%," 77/407 ","5.9","Q1","4.2","1.2"," 91/407 ","Q1","77.76","0.002","0.345","0.822","81.2","Q1","Q2","66","89.39"%,"3.9","7","59",
"MANAGEMENT LEARNING","MANAGE LEARN","SAGE PUBLICATIONS LTD","1350-5076","1461-7307","MANAGEMENT","SSCI","2,103","2.8","0.62","44.26"%," 190/407 ","3.9","Q2","2.2","0.4"," 210/407 ","Q3","48.53","0.002","0.51","1.416","53.4","Q2","Q1","36","97.22"%,"9.2","9","35",
